"Date","Transaction type","Order ID","Product Details","Total product charges","Total promotional rebates","Amazon fees","Other","Total (GBP)"
"09/06/2024","Service Fees","204-4395816-4803553","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-1.95","0","-1.95"
"09/06/2024","Order Payment","204-3334315-2683559","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"09/06/2024","Order retrocharge","206-5757064-5461902","Order retrocharge","0","0","0","5.67","5.67"
"08/06/2024","Order Payment","205-1417031-3553914","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"08/06/2024","Order Payment","026-8239996-0280363","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"08/06/2024","Order Payment","026-9701052-4274739","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-8.49","5","21.5"
"08/06/2024","Service Fees","---","FBA storage fee","0","0","0","-115.62","-115.62"
"08/06/2024","Service Fees","206-5329329-6944363","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"08/06/2024","Refund","206-7428634-9845904","BUCKHEAD Boston Casual Men Sneakers (Gre...","-26.66","0","3.91","-5.33","-28.08"
"08/06/2024","Service Fees","203-3300198-4529969","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"07/06/2024","Order Payment","205-1864042-7389144","BUCKHEAD Unisex Casual Sneakers for Wome...","24.08","0","-10.07","4.82","18.83"
"07/06/2024","Service Fees","203-2639278-8579502","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"07/06/2024","Service Fees","203-3508077-8605114","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"07/06/2024","Order Payment","204-6471771-9110743","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-0.82","-10.24","5.82","19.75"
"07/06/2024","Order Payment","026-1044311-2789123","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-8.17","5","21.82"
"07/06/2024","Order Payment","202-2313416-6169915","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","-3.74","-10.85","9.41","23.14"
"07/06/2024","Order Payment","204-4346977-9053101","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"07/06/2024","Order Payment","202-1078507-7618738","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-1.66","-10.24","6.66","19.75"
"07/06/2024","Order Payment","203-2246843-7282754","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"07/06/2024","Other","205-7198461-4997906","FBA Inventory Reimbursement","0","0","0","19.22","19.22"
"07/06/2024","Order Payment","205-6345362-6878729","BUCKHEAD Unisex Casual Sneakers for Wome...","24.08","0","-10.07","4.82","18.83"
"06/06/2024","Refund","026-0816483-7656337","BUCKHEAD Boston Casual Men Sneakers (Bla...","-31.99","0","3.91","0","-28.08"
"06/06/2024","Service Fees","203-5563341-4117936","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"06/06/2024","Order Payment","206-0774543-8709126","BUCKHEAD Boston Casual Men Sneakers (Gre...","24.99","-3.74","-10.24","8.74","19.75"
"06/06/2024","Previous statement's unavailable balance","---","Previous Reserve Amount Balance ","0","0","0","979.85","979.85"
"06/06/2024","Unavailable balance","---","Current Reserve Amount ","0","0","0","-979.85","-979.85"
"06/06/2024","Service Fees","02/06/2024","FBA Return Fee","0","0","-2.72","0","-2.72"
"06/06/2024","Service Fees","02/06/2024","FBA Return Fee","0","0","-2.72","0","-2.72"
"06/06/2024","Service Fees","02/06/2024","FBA Return Fee","0","0","-1.36","0","-1.36"
"06/06/2024","Service Fees","02/06/2024","FBA Return Fee","0","0","-2.72","0","-2.72"
"06/06/2024","Refund","206-6445995-8354705","BUCKHEAD Boston Casual Men Sneakers (Whi...","-26.66","1.87","3.91","-7.2","-28.08"
"05/06/2024","Order Payment","205-6211139-0854753","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-8.49","5","21.5"
"05/06/2024","Order Payment","026-6808261-2982767","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"05/06/2024","Order Payment","206-2650795-0941125","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
"05/06/2024","Order Payment","205-4032267-9970746","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-8.49","5","21.5"
"05/06/2024","Order Payment","202-2305929-3518751","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","-3.74","-10.24","8.74","19.75"
"05/06/2024","Order Payment","205-8283527-4906717","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
"05/06/2024","Refund","203-2099629-0951565","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","8.32","-10.66","-30.66"
"05/06/2024","Refund","202-6747830-2550740","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","0","3.67","-5","-26.32"
"05/06/2024","Refund","204-9901306-2357929","BUCKHEAD Boston Casual Men Sneakers (Bla...","-28.32","0","4.16","-5.67","-29.83"
"05/06/2024","Refund","204-0052423-4100329","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","0","3.67","-5","-26.32"
"04/06/2024","Other","202-1385628-1561141","FBA Inventory Reimbursement","0","0","0","17.47","17.47"
"04/06/2024","Order Payment","026-9004249-8741947","BUCKHEAD Boston Casual Men Sneakers (Gre...","24.99","0","-10.24","5","19.75"
"04/06/2024","Order Payment","202-3100486-3679507","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
"04/06/2024","Order Payment","026-4582247-2421110","BUCKHEAD Unisex Casual Sneakers (Black, ...","24.99","0","-10.24","5","19.75"
"04/06/2024","Service Fees","204-8752524-2336364","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"04/06/2024","Refund","204-4394889-8503502","BUCKHEAD Unisex Casual Sneakers for Wome...","-24.99","0","3.67","-5","-26.32"
"04/06/2024","Order Payment","205-3502175-7001945","BeeGee Extra Comfortable Women Walking T...","17.92","0","-7.19","3.58","14.31"
"04/06/2024","Order Payment","202-8456635-1308324","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"04/06/2024","Service Fees","203-9744018-5010723","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.81","0","-2.81"
"03/06/2024","Order Payment","204-3905230-1141100","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"03/06/2024","Order Payment","202-5611825-4713157","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.21","5","19.78"
"03/06/2024","Order Payment","026-2279105-6461156","BUCKHEAD Boston Casual Men Sneakers (Whi...","24.99","0","-10.24","5","19.75"
"03/06/2024","Order Payment","204-4330426-0071551","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
"03/06/2024","Order Payment","204-1680890-3122765","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"03/06/2024","Order Payment","202-1419507-0606718","BUCKHEAD Boston Casual Men Sneakers (Whi...","26.66","-0.47","-8.79","5.8","23.2"
"03/06/2024","Order Payment","202-2179028-1861942","BUCKHEAD Boston Casual Men Sneakers (Gre...","24.99","0","-8.49","5","21.5"
"03/06/2024","Order Payment","202-8596475-6740348","BUCKHEAD Boston Casual Men Sneakers (Gre...","26.66","0","-14.7","10.32","22.28"
"03/06/2024","Order Payment","204-8395245-5086749","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"03/06/2024","Service Fees","026-6817013-9333149","FBA Customer Returns Fee (Apparel and Shoes)","0","0","-2.83","0","-2.83"
"02/06/2024","Order Payment","204-9901306-2357929","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-9.1","5.67","24.89"
"02/06/2024","Order Payment","205-4278446-2285922","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-10.85","5.67","23.14"
"02/06/2024","Order Payment","202-4483518-7645916","BUCKHEAD Boston Casual Unisex Sneakers S...","28.32","-3.74","-9.1","9.41","24.89"
"02/06/2024","Order Payment","026-9041806-4945164","BUCKHEAD Boston Casual Men Sneakers (Bla...","28.32","0","-15.01","10.66","23.97"
"02/06/2024","Order Payment","026-0867710-0322720","BUCKHEAD Boston Casual Men Sneakers (Whi...","26.66","-3.74","-8.79","9.07","23.2"
"02/06/2024","Order Payment","026-9826125-4695512","BUCKHEAD Boston Casual Men Sneakers (Whi...","26.66","0","-10.54","5.33","21.45"
"02/06/2024","Order Payment","202-8063811-5900359","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.21","5","19.78"
"02/06/2024","Order Payment","204-2110583-8489131","BeeGee Extra Comfortable Women Walking T...","17.92","0","-7.19","3.58","14.31"
"02/06/2024","Order Payment","205-4061841-7473158","BUCKHEAD Unisex Casual Sneakers for Wome...","24.08","0","-10.07","4.82","18.83"
"01/06/2024","Service Fees","---","Cost of Advertising","0","0","-469.12","0","-469.12"
"01/06/2024","Order Payment","204-1722990-5292327","BUCKHEAD Boston Casual Men Sneakers (Gre...","26.66","0","-12.95","10.32","24.03"
"01/06/2024","Order Payment","202-7480124-0706716","BUCKHEAD Boston Casual Men Sneakers (Whi...","26.66","0","-10.54","5.33","21.45"
"01/06/2024","Order Payment","206-7428634-9845904","BUCKHEAD Boston Casual Men Sneakers (Gre...","26.66","0","-8.79","5.33","23.2"
"01/06/2024","Order Payment","204-4394889-8503502","BUCKHEAD Unisex Casual Sneakers for Wome...","24.99","0","-10.24","5","19.75"
